timestamp,completion.confidence,duration_nano,grpo.advantage,http_method,name,parent_span_id,response_status_code,reward.score,service.name,span_id,ticket.id,trace_id
2026-07-17T21:44:47.761904Z,0,408000,0,,reward.grounding,7bb95d66ecf5ad37,,1,triage-regrade-pipeline,c1a8bc1af36b4c37,,69d248a904bb1923cdd898f5ed1fa23c
2026-07-17T21:44:47.737203Z,0,556000,0,,reward.grounding,a6a3ae41dc919f7b,,1,triage-regrade-pipeline,c49c368fc51a5950,,69d248a904bb1923cdd898f5ed1fa23c
2026-07-17T21:44:47.703285Z,0,2803000,0,,reward.grounding,8f3bea4f340bdf13,,1,triage-regrade-pipeline,de205e1c2c417178,,69d248a904bb1923cdd898f5ed1fa23c
2026-07-17T21:44:45.127407Z,0,287000,0,,reward.grounding,99cb1ecebe7b5079,,1,triage-regrade-pipeline,775b02b6e86cdb69,,81a48ba36ab610a80ba5bd1dabff7ad3
2026-07-17T21:44:45.10208Z,0,299000,0,,reward.grounding,82fb57ab5fcdb178,,1,triage-regrade-pipeline,3151d2bc3a2e4b60,,81a48ba36ab610a80ba5bd1dabff7ad3
2026-07-17T21:44:45.05916Z,0,271000,0,,reward.grounding,8d509c01893a6c3f,,1,triage-regrade-pipeline,35089e2dd60041f8,,81a48ba36ab610a80ba5bd1dabff7ad3
2026-07-17T21:44:45.030183Z,0,352000,0,,reward.grounding,0b3c2a99fb61ec86,,1,triage-regrade-pipeline,9f3c7b9ec477d6c4,,81a48ba36ab610a80ba5bd1dabff7ad3
2026-07-17T21:44:45.006822Z,0,343000,0,,reward.grounding,f33974ba912b2acc,,1,triage-regrade-pipeline,fd3514c8c2c9cd68,,81a48ba36ab610a80ba5bd1dabff7ad3
2026-07-17T21:44:44.981278Z,0,1936000,0,,reward.grounding,a8a2157b713983fc,,1,triage-regrade-pipeline,76d06cc5acba52aa,,81a48ba36ab610a80ba5bd1dabff7ad3
2026-07-17T21:44:44.714447Z,0,370000,0,,reward.grounding,3df4996c05dde022,,1,triage-regrade-pipeline,e7366e343519779a,,81a48ba36ab610a80ba5bd1dabff7ad3
2026-07-17T21:44:44.669404Z,0,700000,0,,reward.grounding,f0b1fab2109e603b,,1,triage-regrade-pipeline,6a81e99006032af8,,81a48ba36ab610a80ba5bd1dabff7ad3
2026-07-17T21:44:42.119184Z,0,469000,0,,reward.grounding,22709f1736069373,,1,triage-regrade-pipeline,e9ca03ba926c2ff6,,5104971ad7a1f4cbb26a3b4f4dc0b813
2026-07-17T21:44:42.100155Z,0,350000,0,,reward.grounding,8b3b7d99cf35cd53,,1,triage-regrade-pipeline,121e3e5a8cbcb8f3,,5104971ad7a1f4cbb26a3b4f4dc0b813
2026-07-17T21:44:42.079726Z,0,376000,0,,reward.grounding,491bd2b2bbcb63a0,,1,triage-regrade-pipeline,a38078da2dcc7acc,,5104971ad7a1f4cbb26a3b4f4dc0b813
2026-07-17T21:44:41.959972Z,0,33572000,0,,reward.grounding,1fde1074765892a1,,1,triage-regrade-pipeline,ba779635ec2b30c5,,5104971ad7a1f4cbb26a3b4f4dc0b813
2026-07-17T21:44:41.853429Z,0,5234000,0,,reward.grounding,c669445996b2db5e,,1,triage-regrade-pipeline,b80b758be3ca67ec,,5104971ad7a1f4cbb26a3b4f4dc0b813
2026-07-17T21:44:41.816156Z,0,616000,0,,reward.grounding,71d3ad3ef01e97cb,,1,triage-regrade-pipeline,1ef67f3d21512bc9,,5104971ad7a1f4cbb26a3b4f4dc0b813
2026-07-17T21:44:41.785743Z,0,470000,0,,reward.grounding,62e685a4ba2a8340,,1,triage-regrade-pipeline,31d9f2da9e930570,,5104971ad7a1f4cbb26a3b4f4dc0b813
2026-07-17T21:44:41.758818Z,0,419000,0,,reward.grounding,bceaceb4e7b63c4b,,1,triage-regrade-pipeline,fa24ba27a3913f66,,5104971ad7a1f4cbb26a3b4f4dc0b813
2026-07-17T21:44:39.2044Z,0,478000,0,,reward.grounding,1bfc1dedade3ff66,,1,triage-regrade-pipeline,d09516529d824936,,fce8145f67b3213c737ec844387cc3f6
2026-07-17T21:44:39.177936Z,0,3410000,0,,reward.grounding,791a4e0dbe9b633b,,1,triage-regrade-pipeline,00527a3818edcdf9,,fce8145f67b3213c737ec844387cc3f6
2026-07-17T21:44:39.157474Z,0,591000,0,,reward.grounding,1ddc4587726a32b5,,1,triage-regrade-pipeline,c644c004bd779b13,,fce8145f67b3213c737ec844387cc3f6
2026-07-17T21:44:39.135737Z,0,297000,0,,reward.grounding,bb4c40c821a183b3,,1,triage-regrade-pipeline,7799ca1043af72e4,,fce8145f67b3213c737ec844387cc3f6
2026-07-17T21:44:39.120664Z,0,325000,0,,reward.grounding,96a832daf098b54d,,0.3,triage-regrade-pipeline,fefa1e2a7ba38050,,fce8145f67b3213c737ec844387cc3f6
2026-07-17T21:44:39.094589Z,0,613000,0,,reward.grounding,6c9ef5e6a8a2aa2a,,1,triage-regrade-pipeline,6092a4e70e6c58e3,,fce8145f67b3213c737ec844387cc3f6
2026-07-17T21:44:39.068285Z,0,397000,0,,reward.grounding,43c5ac5a0510df17,,0.7666666666666666,triage-regrade-pipeline,0a0c169cd76ed0ad,,fce8145f67b3213c737ec844387cc3f6
2026-07-17T21:44:39.044102Z,0,416000,0,,reward.grounding,6afa07a7df01305f,,0.3,triage-regrade-pipeline,0ce45cad58d04fcb,,fce8145f67b3213c737ec844387cc3f6
2026-07-17T21:44:36.45963Z,0,473000,0,,reward.grounding,a90c4ff78b780370,,1,triage-regrade-pipeline,b2c19c80d42226c7,,d596ce5749f22c08be637be3ab39435a
2026-07-17T21:44:36.336144Z,0,596000,0,,reward.grounding,7076ca1dae98aa31,,1,triage-regrade-pipeline,e6f8dbbb5ee4c5c4,,d596ce5749f22c08be637be3ab39435a
2026-07-17T21:44:36.291058Z,0,402000,0,,reward.grounding,676eba04118e0075,,1,triage-regrade-pipeline,aa94553083aa5b5d,,d596ce5749f22c08be637be3ab39435a
2026-07-17T21:44:36.256564Z,0,362000,0,,reward.grounding,1a3a5c5b92dc72ba,,1,triage-regrade-pipeline,cacf089fb045a270,,d596ce5749f22c08be637be3ab39435a
2026-07-17T21:44:36.20106Z,0,705000,0,,reward.grounding,b11efcebc47c570c,,1,triage-regrade-pipeline,3b12543ae91135b5,,d596ce5749f22c08be637be3ab39435a
2026-07-17T21:44:36.169899Z,0,435000,0,,reward.grounding,65360ae7c09cc485,,1,triage-regrade-pipeline,006a744d674bc82b,,d596ce5749f22c08be637be3ab39435a
2026-07-17T21:44:36.13473Z,0,519000,0,,reward.grounding,869fe06b72757ac5,,1,triage-regrade-pipeline,e02b7b539f1887eb,,d596ce5749f22c08be637be3ab39435a
2026-07-17T21:44:36.104343Z,0,385000,0,,reward.grounding,368887f32e0f77ca,,1,triage-regrade-pipeline,e1dd7885524901d7,,d596ce5749f22c08be637be3ab39435a
2026-07-17T21:44:33.560288Z,0,300000,0,,reward.grounding,dca0c21cd8e0c82e,,0.7666666666666666,triage-regrade-pipeline,c273e4ee963c7868,,8e82bee59c9343916675365db0905599
2026-07-17T21:44:33.536436Z,0,458000,0,,reward.grounding,df9d7ae31e34253f,,0.6499999999999999,triage-regrade-pipeline,be9d757f62f1da04,,8e82bee59c9343916675365db0905599
2026-07-17T21:44:33.492396Z,0,411000,0,,reward.grounding,84e68ab9dba40367,,0.3,triage-regrade-pipeline,006c91a1461863a7,,8e82bee59c9343916675365db0905599
2026-07-17T21:44:33.46835Z,0,328000,0,,reward.grounding,1dbb8023bd67307a,,0.3,triage-regrade-pipeline,7e47e31f2e890ebe,,8e82bee59c9343916675365db0905599
2026-07-17T21:44:33.438898Z,0,481000,0,,reward.grounding,11aff2904695cc85,,0.3,triage-regrade-pipeline,2a2c0e755cdcd720,,8e82bee59c9343916675365db0905599
2026-07-17T21:44:33.376787Z,0,434000,0,,reward.grounding,d51d4102c3450581,,0.6499999999999999,triage-regrade-pipeline,5c3c33b3bafa1b20,,8e82bee59c9343916675365db0905599
2026-07-17T21:44:33.353217Z,0,326000,0,,reward.grounding,16b29499ed2ce168,,0.7666666666666666,triage-regrade-pipeline,14f058faa04d4ac7,,8e82bee59c9343916675365db0905599
2026-07-17T21:44:33.334029Z,0,428000,0,,reward.grounding,61a95b25a4a1dc00,,0.7666666666666666,triage-regrade-pipeline,cb771640e227d013,,8e82bee59c9343916675365db0905599
2026-07-17T21:44:30.798918Z,0,379000,0,,reward.grounding,b51fce1e4cdb0057,,1,triage-regrade-pipeline,742894a1cddd5820,,eff16190ce2e46b272bf0db53ccf94cf
2026-07-17T21:44:30.784486Z,0,373000,0,,reward.grounding,a9e0c7f7bfb6f477,,1,triage-regrade-pipeline,f0bb03c4653dc426,,eff16190ce2e46b272bf0db53ccf94cf
2026-07-17T21:44:30.768726Z,0,295000,0,,reward.grounding,a34c858e94f31adf,,1,triage-regrade-pipeline,c4bb89c1176ed997,,eff16190ce2e46b272bf0db53ccf94cf
2026-07-17T21:44:30.741496Z,0,296000,0,,reward.grounding,57dbb2961031615a,,1,triage-regrade-pipeline,77f9990135ab4b68,,eff16190ce2e46b272bf0db53ccf94cf
2026-07-17T21:44:30.727782Z,0,345000,0,,reward.grounding,9f75bfa8a2e4d9f6,,1,triage-regrade-pipeline,e30fad9ad1a36415,,eff16190ce2e46b272bf0db53ccf94cf
2026-07-17T21:44:30.706054Z,0,424000,0,,reward.grounding,58bff57db090a8fb,,1,triage-regrade-pipeline,e9e523453e5d7ba3,,eff16190ce2e46b272bf0db53ccf94cf
2026-07-17T21:44:30.645509Z,0,278000,0,,reward.grounding,4c6c168ad08f20c4,,1,triage-regrade-pipeline,15850273e95a421c,,eff16190ce2e46b272bf0db53ccf94cf
2026-07-17T21:44:30.621261Z,0,415000,0,,reward.grounding,3ab740d7d14fb163,,1,triage-regrade-pipeline,669c6d36555a7818,,eff16190ce2e46b272bf0db53ccf94cf
2026-07-17T21:44:28.03Z,0,556000,0,,reward.grounding,b876ecd8acb3082f,,0,triage-regrade-pipeline,c687801a1fa93248,,7e18ba55187365c350d489f76cdbbec7
2026-07-17T21:44:28.000035Z,0,231000,0,,reward.grounding,2c01330f4584c661,,1,triage-regrade-pipeline,3eac109fc8a1af78,,7e18ba55187365c350d489f76cdbbec7
2026-07-17T21:44:27.943272Z,0,305000,0,,reward.grounding,b594031b678dc8a0,,1,triage-regrade-pipeline,989553c3e704b3f1,,7e18ba55187365c350d489f76cdbbec7
2026-07-17T21:44:27.929771Z,0,312000,0,,reward.grounding,df49a302799ace8a,,1,triage-regrade-pipeline,2406db37d674c493,,7e18ba55187365c350d489f76cdbbec7
2026-07-17T21:44:27.916445Z,0,564000,0,,reward.grounding,b28f585c17adddb9,,0,triage-regrade-pipeline,87c9b4e64d2644f5,,7e18ba55187365c350d489f76cdbbec7
2026-07-17T21:44:27.899763Z,0,1144000,0,,reward.grounding,3d0c2c7033a8d77c,,0,triage-regrade-pipeline,5a79344ec666036c,,7e18ba55187365c350d489f76cdbbec7
2026-07-17T21:44:27.838785Z,0,562000,0,,reward.grounding,f26a7c8d2bbddef3,,0,triage-regrade-pipeline,19d3cc48a16e7577,,7e18ba55187365c350d489f76cdbbec7
2026-07-17T21:44:27.813349Z,0,4803000,0,,reward.grounding,572f42a9c8c5e735,,0,triage-regrade-pipeline,ca6f62b2102880b7,,7e18ba55187365c350d489f76cdbbec7
2026-07-17T21:44:25.232781Z,0,473000,0,,reward.grounding,b339707e54c278b9,,1,triage-regrade-pipeline,413408b1a14d22af,,4bd017d38037a7edc9b84bb64a538e65
2026-07-17T21:44:25.197008Z,0,484000,0,,reward.grounding,97607d2cb4364d7a,,1,triage-regrade-pipeline,d757d3c8a786176f,,4bd017d38037a7edc9b84bb64a538e65
2026-07-17T21:44:25.001732Z,0,334000,0,,reward.grounding,b06ef1c04ce131f0,,1,triage-regrade-pipeline,dd4f732cc3ba85dc,,4bd017d38037a7edc9b84bb64a538e65
2026-07-17T21:44:24.980619Z,0,326000,0,,reward.grounding,f2bcb343aaf94cdd,,1,triage-regrade-pipeline,358937ec7c2c10cb,,4bd017d38037a7edc9b84bb64a538e65
2026-07-17T21:44:24.948872Z,0,556000,0,,reward.grounding,d00cef0596c9e4e8,,1,triage-regrade-pipeline,df61e19bbc59d4ba,,4bd017d38037a7edc9b84bb64a538e65
2026-07-17T21:44:24.902886Z,0,332000,0,,reward.grounding,a04db00da22c013f,,1,triage-regrade-pipeline,176425c70399e2db,,4bd017d38037a7edc9b84bb64a538e65
2026-07-17T21:44:24.844227Z,0,385000,0,,reward.grounding,f8471fe895a95051,,1,triage-regrade-pipeline,e4591333aea3e26c,,4bd017d38037a7edc9b84bb64a538e65
2026-07-17T21:44:24.802522Z,0,299000,0,,reward.grounding,93d61f61fe8e62b4,,1,triage-regrade-pipeline,3235ac6f11ba53bd,,4bd017d38037a7edc9b84bb64a538e65
2026-07-17T21:44:22.241862Z,0,896000,0,,reward.grounding,770c29f91ecf5798,,1,triage-regrade-pipeline,563584ebdadb8366,,e9b959b77c9dee5fa81472629815518c
2026-07-17T21:44:22.215391Z,0,1741000,0,,reward.grounding,f86b65ece84bb75f,,1,triage-regrade-pipeline,513c2cc854aafeda,,e9b959b77c9dee5fa81472629815518c
2026-07-17T21:44:22.196898Z,0,1097000,0,,reward.grounding,bc04dc9e5ca29893,,1,triage-regrade-pipeline,8d8840def7440e9e,,e9b959b77c9dee5fa81472629815518c
2026-07-17T21:44:22.184063Z,0,308000,0,,reward.grounding,c43110d618a0ab9f,,1,triage-regrade-pipeline,fea6f5c1fe8eb1d1,,e9b959b77c9dee5fa81472629815518c
2026-07-17T21:44:22.074813Z,0,630000,0,,reward.grounding,4e9d07d7019c56cb,,1,triage-regrade-pipeline,fe21ab36cf5e1f18,,e9b959b77c9dee5fa81472629815518c
2026-07-17T21:44:22.013327Z,0,1138000,0,,reward.grounding,057e7fa6ede51191,,1,triage-regrade-pipeline,7184eb03abb98dc0,,e9b959b77c9dee5fa81472629815518c
2026-07-17T21:44:21.999126Z,0,359000,0,,reward.grounding,5b2556eb93576f47,,1,triage-regrade-pipeline,70c9fcc56c650b2c,,e9b959b77c9dee5fa81472629815518c
2026-07-17T21:44:21.965573Z,0,305000,0,,reward.grounding,12d77cbec123e05e,,1,triage-regrade-pipeline,dcfcdb916fcc0016,,e9b959b77c9dee5fa81472629815518c
2026-07-17T21:44:19.392449Z,0,488000,0,,reward.grounding,4b38fb6a0b6e2fa1,,1,triage-regrade-pipeline,c3904d1a9b9ee0d3,,087f4aedcd6b5ee532c24af478766d2f
2026-07-17T21:44:19.35979Z,0,297000,0,,reward.grounding,ebc701b3aa80a4eb,,1,triage-regrade-pipeline,435ae17e9daf0186,,087f4aedcd6b5ee532c24af478766d2f
2026-07-17T21:44:19.316165Z,0,615000,0,,reward.grounding,44def14c48d92c08,,1,triage-regrade-pipeline,0e76bea2da9f5157,,087f4aedcd6b5ee532c24af478766d2f
2026-07-17T21:44:19.282875Z,0,266000,0,,reward.grounding,f082c5daeef2f719,,1,triage-regrade-pipeline,f05150daed73925c,,087f4aedcd6b5ee532c24af478766d2f
2026-07-17T21:44:19.249295Z,0,342000,0,,reward.grounding,78dbc379ffc1683c,,1,triage-regrade-pipeline,6ac4acd28797f935,,087f4aedcd6b5ee532c24af478766d2f
2026-07-17T21:44:19.205579Z,0,1253000,0,,reward.grounding,b6481956c96a1530,,1,triage-regrade-pipeline,dec3b9cfd79b0cd8,,087f4aedcd6b5ee532c24af478766d2f
2026-07-17T21:44:19.178478Z,0,336000,0,,reward.grounding,91bccee137e488c4,,1,triage-regrade-pipeline,77205fc8322fd4fa,,087f4aedcd6b5ee532c24af478766d2f
2026-07-17T21:44:19.130376Z,0,584000,0,,reward.grounding,d7dd35a75643cad4,,1,triage-regrade-pipeline,8d4c202211d3cfc9,,087f4aedcd6b5ee532c24af478766d2f
2026-07-17T21:44:16.557908Z,0,619000,0,,reward.grounding,bf31d7c40bf8121b,,0,triage-regrade-pipeline,3040ec5f4bc61877,,8b5b47f3d6e9f5a82de5b418655860da
2026-07-17T21:44:16.557908Z,0,619000,0,,reward.grounding,bf31d7c40bf8121b,,0,triage-regrade-pipeline,3040ec5f4bc61877,,8b5b47f3d6e9f5a82de5b418655860da
2026-07-17T21:44:16.540896Z,0,698000,0,,reward.grounding,6783b1d1386606ef,,0,triage-regrade-pipeline,8b677a42841b0a88,,8b5b47f3d6e9f5a82de5b418655860da
2026-07-17T21:44:16.540896Z,0,698000,0,,reward.grounding,6783b1d1386606ef,,0,triage-regrade-pipeline,8b677a42841b0a88,,8b5b47f3d6e9f5a82de5b418655860da
2026-07-17T21:44:16.529598Z,0,259000,0,,reward.grounding,234097e9fa7e731b,,1,triage-regrade-pipeline,9e5ed79608da01b2,,8b5b47f3d6e9f5a82de5b418655860da
2026-07-17T21:44:16.529598Z,0,259000,0,,reward.grounding,234097e9fa7e731b,,1,triage-regrade-pipeline,9e5ed79608da01b2,,8b5b47f3d6e9f5a82de5b418655860da
2026-07-17T21:44:16.515541Z,0,798000,0,,reward.grounding,8a321bacf1daec89,,0,triage-regrade-pipeline,1bf1ead77a0f9515,,8b5b47f3d6e9f5a82de5b418655860da
2026-07-17T21:44:16.515541Z,0,798000,0,,reward.grounding,8a321bacf1daec89,,0,triage-regrade-pipeline,1bf1ead77a0f9515,,8b5b47f3d6e9f5a82de5b418655860da
2026-07-17T21:44:16.505107Z,0,241000,0,,reward.grounding,6e05aa70b5e822f3,,1,triage-regrade-pipeline,6e66344d4c16b7f4,,8b5b47f3d6e9f5a82de5b418655860da
2026-07-17T21:44:16.505107Z,0,241000,0,,reward.grounding,6e05aa70b5e822f3,,1,triage-regrade-pipeline,6e66344d4c16b7f4,,8b5b47f3d6e9f5a82de5b418655860da
2026-07-17T21:44:16.492458Z,0,556000,0,,reward.grounding,ba0740b2dbf897f0,,0,triage-regrade-pipeline,746fbf1e32d36181,,8b5b47f3d6e9f5a82de5b418655860da
2026-07-17T21:44:16.492458Z,0,556000,0,,reward.grounding,ba0740b2dbf897f0,,0,triage-regrade-pipeline,746fbf1e32d36181,,8b5b47f3d6e9f5a82de5b418655860da
2026-07-17T21:44:16.478462Z,0,841000,0,,reward.grounding,75fbb35c45571620,,0,triage-regrade-pipeline,22860299807f8089,,8b5b47f3d6e9f5a82de5b418655860da
2026-07-17T21:44:16.478462Z,0,841000,0,,reward.grounding,75fbb35c45571620,,0,triage-regrade-pipeline,22860299807f8089,,8b5b47f3d6e9f5a82de5b418655860da
2026-07-17T21:44:16.465429Z,0,314000,0,,reward.grounding,7272136a7d26b596,,1,triage-regrade-pipeline,ce252697ea215362,,8b5b47f3d6e9f5a82de5b418655860da
2026-07-17T21:44:16.465429Z,0,314000,0,,reward.grounding,7272136a7d26b596,,1,triage-regrade-pipeline,ce252697ea215362,,8b5b47f3d6e9f5a82de5b418655860da
2026-07-17T21:44:13.932872Z,0,227000,0,,reward.grounding,d2dca189f80608dd,,1,triage-regrade-pipeline,bf4fbffa8dac7aeb,,14dc4a5e4e507baf773ce12d554dde21
2026-07-17T21:44:13.932872Z,0,227000,0,,reward.grounding,d2dca189f80608dd,,1,triage-regrade-pipeline,bf4fbffa8dac7aeb,,14dc4a5e4e507baf773ce12d554dde21
2026-07-17T21:44:13.907008Z,0,391000,0,,reward.grounding,3a0eb9e780ab853b,,1,triage-regrade-pipeline,f8fc945144f7156f,,14dc4a5e4e507baf773ce12d554dde21
2026-07-17T21:44:13.907008Z,0,391000,0,,reward.grounding,3a0eb9e780ab853b,,1,triage-regrade-pipeline,f8fc945144f7156f,,14dc4a5e4e507baf773ce12d554dde21
2026-07-17T21:44:13.893133Z,0,324000,0,,reward.grounding,a078ca6b64d2d220,,1,triage-regrade-pipeline,e75308f4989fa7db,,14dc4a5e4e507baf773ce12d554dde21
2026-07-17T21:44:13.893133Z,0,324000,0,,reward.grounding,a078ca6b64d2d220,,1,triage-regrade-pipeline,e75308f4989fa7db,,14dc4a5e4e507baf773ce12d554dde21
2026-07-17T21:44:13.86667Z,0,1589000,0,,reward.grounding,d5926ea374308f7f,,0,triage-regrade-pipeline,bd543195e21d5470,,14dc4a5e4e507baf773ce12d554dde21
2026-07-17T21:44:13.86667Z,0,1589000,0,,reward.grounding,d5926ea374308f7f,,0,triage-regrade-pipeline,bd543195e21d5470,,14dc4a5e4e507baf773ce12d554dde21
2026-07-17T21:44:13.852242Z,0,241000,0,,reward.grounding,eacd5bbed5369074,,1,triage-regrade-pipeline,63c5c93ae19374fe,,14dc4a5e4e507baf773ce12d554dde21
2026-07-17T21:44:13.852242Z,0,241000,0,,reward.grounding,eacd5bbed5369074,,1,triage-regrade-pipeline,63c5c93ae19374fe,,14dc4a5e4e507baf773ce12d554dde21
2026-07-17T21:44:13.83775Z,0,437000,0,,reward.grounding,76976a15544fdf4b,,1,triage-regrade-pipeline,2eaac572af7f4930,,14dc4a5e4e507baf773ce12d554dde21
2026-07-17T21:44:13.83775Z,0,437000,0,,reward.grounding,76976a15544fdf4b,,1,triage-regrade-pipeline,2eaac572af7f4930,,14dc4a5e4e507baf773ce12d554dde21
2026-07-17T21:44:13.82858Z,0,290000,0,,reward.grounding,2608874ea236954d,,1,triage-regrade-pipeline,a3e28060b6316be1,,14dc4a5e4e507baf773ce12d554dde21
2026-07-17T21:44:13.82858Z,0,290000,0,,reward.grounding,2608874ea236954d,,1,triage-regrade-pipeline,a3e28060b6316be1,,14dc4a5e4e507baf773ce12d554dde21
2026-07-17T21:44:13.815739Z,0,322000,0,,reward.grounding,92f50ba4d28e2327,,1,triage-regrade-pipeline,e0fff286379df4b3,,14dc4a5e4e507baf773ce12d554dde21
2026-07-17T21:44:13.815739Z,0,322000,0,,reward.grounding,92f50ba4d28e2327,,1,triage-regrade-pipeline,e0fff286379df4b3,,14dc4a5e4e507baf773ce12d554dde21
2026-07-17T21:44:11.270407Z,0,787000,0,,reward.grounding,c4f0c35066993234,,0.7666666666666666,triage-regrade-pipeline,c06745a06401f7a9,,256795669759928cc10c251ad87318be
